activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2337231,[],CHEMBL959942,Antiproliferative activity against human MiaPaCa2 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCC#Cc1cn(C/C=C/CN2C(=O)c3ccccc3C2=O)c(=O)[nH]c1=O,,,CHEMBL1150283,Bioorg. Med. Chem.,2008.0,,CHEMBL523589,,CHEMBL523589,4.52,False,http://www.openphacts.org/units/Nanomolar,766504,=,1,True,=,,IC50,nM,,30000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,30.0
,2337232,[],CHEMBL959942,Antiproliferative activity against human MiaPaCa2 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC#Cc1cn(C/C=C/CN2C(=O)c3ccccc3C2=O)c(=O)[nH]c1=O,,,CHEMBL1150283,Bioorg. Med. Chem.,2008.0,,CHEMBL496706,,CHEMBL496706,4.22,False,http://www.openphacts.org/units/Nanomolar,766503,=,1,True,=,,IC50,nM,,60000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,60.0
,2337233,[],CHEMBL959942,Antiproliferative activity against human MiaPaCa2 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCC#Cc1cn(C/C=C/CN2C(=O)c3ccccc3C2=O)c(=O)[nH]c1=O,,,CHEMBL1150283,Bioorg. Med. Chem.,2008.0,,CHEMBL498349,,CHEMBL498349,4.11,False,http://www.openphacts.org/units/Nanomolar,766502,=,1,True,=,,IC50,nM,,77000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,77.0
,2337234,[],CHEMBL959942,Antiproliferative activity against human MiaPaCa2 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCc1ccc(C#Cc2cn(C/C=C\CN3C(=O)c4ccccc4C3=O)c(=O)[nH]c2=O)cc1,,,CHEMBL1150283,Bioorg. Med. Chem.,2008.0,,CHEMBL493820,,CHEMBL493820,4.25,False,http://www.openphacts.org/units/Nanomolar,766413,=,1,True,=,,IC50,nM,,56000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,56.0
,2337250,[],CHEMBL959942,Antiproliferative activity against human MiaPaCa2 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=c1[nH]cc(F)c(=O)[nH]1,,,CHEMBL1150283,Bioorg. Med. Chem.,2008.0,,CHEMBL185,FLUOROURACIL,CHEMBL185,5.19,False,http://www.openphacts.org/units/Nanomolar,766602,=,1,True,=,,IC50,nM,,6500.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,6.5
,2338739,[],CHEMBL963830,Cytotoxicity against multidrug resistant human MIAPaCa2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(=O)C3CC3)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@H](C=C(C)C)NC(=O)OC(C)(C)C)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,,,CHEMBL1150351,J. Med. Chem.,2008.0,,CHEMBL126916,,CHEMBL126916,9.04,False,http://www.openphacts.org/units/Nanomolar,765919,=,1,True,=,,IC50,nM,,0.92,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,nM,UO_0000065,,0.92
,2338743,[],CHEMBL963830,Cytotoxicity against multidrug resistant human MIAPaCa2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2cccc(OC)c2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@H](C=C(C)C)NC(=O)OC(C)(C)C)C(C)=C1C2(C)C,,,CHEMBL1150351,J. Med. Chem.,2008.0,,CHEMBL450955,,CHEMBL450955,9.17,False,http://www.openphacts.org/units/Nanomolar,765926,=,1,True,=,,IC50,nM,,0.68,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,nM,UO_0000065,,0.68
,2351975,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1ccccc1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL98,VORINOSTAT,CHEMBL98,5.96,False,http://www.openphacts.org/units/Nanomolar,793472,=,1,True,=,,IC50,nM,,1100.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,1.1
,2352010,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1cccc(-c2cnnn2CC(O)c2cccc(Br)c2)c1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL487107,,CHEMBL487107,4.96,False,http://www.openphacts.org/units/Nanomolar,794045,=,1,True,=,,IC50,nM,,11000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,11.0
,2352011,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1cccc(-c2cnnn2-c2ccccc2)c1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL520056,,CHEMBL520056,5.52,False,http://www.openphacts.org/units/Nanomolar,794044,=,1,True,=,,IC50,nM,,3000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,3.0
,2352012,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1cccc(-c2cnnn2Cc2ccc(F)cc2)c1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL487106,,CHEMBL487106,5.7,False,http://www.openphacts.org/units/Nanomolar,794043,=,1,True,=,,IC50,nM,,2000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,2.0
,2352013,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1cccc(-c2cnnn2Cc2ccccc2)c1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL488747,,CHEMBL488747,6.0,False,http://www.openphacts.org/units/Nanomolar,794042,=,1,True,=,,IC50,nM,,1000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,1.0
,2352014,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1ccc(-c2cnnn2CC(O)c2cccc(Br)c2)cc1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL487943,,CHEMBL487943,4.43,False,http://www.openphacts.org/units/Nanomolar,793962,=,1,True,=,,IC50,nM,,37000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,37.0
,2352015,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1ccc(-c2cnnn2-c2ccccc2)cc1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL487742,,CHEMBL487742,5.1,False,http://www.openphacts.org/units/Nanomolar,793961,=,1,True,=,,IC50,nM,,8000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,8.0
,2352016,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1ccc(-c2cnnn2Cc2ccc(F)cc2)cc1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL487741,,CHEMBL487741,5.1,False,http://www.openphacts.org/units/Nanomolar,793960,=,1,True,=,,IC50,nM,,8000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,8.0
,2352017,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1ccc(-c2cnnn2Cc2ccccc2)cc1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL519746,,CHEMBL519746,5.7,False,http://www.openphacts.org/units/Nanomolar,793959,=,1,True,=,,IC50,nM,,2000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,2.0
,2352018,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(CC(O)c3cccc(Br)c3)nn2)c1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL483893,,CHEMBL483893,6.1,False,http://www.openphacts.org/units/Nanomolar,793850,=,1,True,=,,IC50,nM,,800.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,0.8
,2352019,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccccc3)nn2)c1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL519668,,CHEMBL519668,7.7,False,http://www.openphacts.org/units/Nanomolar,793849,=,1,True,=,,IC50,nM,,20.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,0.02
,2352020,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(Cc3ccc(F)cc3)nn2)c1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL483892,,CHEMBL483892,6.52,False,http://www.openphacts.org/units/Nanomolar,793848,=,1,True,=,,IC50,nM,,300.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,0.3
,2352021,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(Cc3ccccc3)nn2)c1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL483693,,CHEMBL483693,,False,http://www.openphacts.org/units/Nanomolar,793847,<,1,True,<,,IC50,nM,,500.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,0.5
,2352022,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1ccc(-c2cn(CC(O)c3cccc(Br)c3)nn2)cc1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL483495,,CHEMBL483495,6.22,False,http://www.openphacts.org/units/Nanomolar,793625,=,1,True,=,,IC50,nM,,600.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,0.6
,2352023,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1ccc(-c2cn(-c3ccccc3)nn2)cc1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL519491,,CHEMBL519491,6.4,False,http://www.openphacts.org/units/Nanomolar,793624,=,1,True,=,,IC50,nM,,400.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,0.4
,2352024,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1ccc(-c2cn(Cc3ccc(F)cc3)nn2)cc1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL483494,,CHEMBL483494,,False,http://www.openphacts.org/units/Nanomolar,793623,<,1,True,<,,IC50,nM,,500.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,0.5
,2352025,[],CHEMBL999089,Cytotoxicity against human Mia Paca2 cells after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)Nc1ccc(-c2cn(Cc3ccccc3)nn2)cc1)NO,,,CHEMBL1150413,J. Med. Chem.,2008.0,,CHEMBL487533,,CHEMBL487533,,False,http://www.openphacts.org/units/Nanomolar,793622,<,1,True,<,,IC50,nM,,1000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,1.0
,2357732,[],CHEMBL959942,Antiproliferative activity against human MiaPaCa2 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCC#Cc1cn(C/C=C\CN2C(=O)c3ccccc3C2=O)c(=O)[nH]c1=O,,,CHEMBL1150283,Bioorg. Med. Chem.,2008.0,,CHEMBL493630,,CHEMBL493630,,False,http://www.openphacts.org/units/Nanomolar,766317,>,1,True,>,,IC50,nM,,100000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,100.0
,2357795,[],CHEMBL959942,Antiproliferative activity against human MiaPaCa2 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCC#Cc1cn(C/C=C/CN2C(=O)c3ccccc3C2=O)c(=O)[nH]c1=O,,,CHEMBL1150283,Bioorg. Med. Chem.,2008.0,,CHEMBL496707,,CHEMBL496707,,False,http://www.openphacts.org/units/Nanomolar,766505,>,1,True,>,,IC50,nM,,100000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,100.0
,2357796,[],CHEMBL959942,Antiproliferative activity against human MiaPaCa2 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCc1ccc(C#Cc2cn(C/C=C\CN3C(=O)c4ccccc4C3=O)c(=O)[nH]c2=O)cc1,,,CHEMBL1150283,Bioorg. Med. Chem.,2008.0,,CHEMBL522007,,CHEMBL522007,,False,http://www.openphacts.org/units/Nanomolar,766414,>,1,True,>,,IC50,nM,,100000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,100.0
,2357797,[],CHEMBL959942,Antiproliferative activity against human MiaPaCa2 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(C#Cc2cn(C/C=C\CN3C(=O)c4ccccc4C3=O)c(=O)[nH]c2=O)cc1,,,CHEMBL1150283,Bioorg. Med. Chem.,2008.0,,CHEMBL521528,,CHEMBL521528,,False,http://www.openphacts.org/units/Nanomolar,766412,>,1,True,>,,IC50,nM,,100000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,100.0
,2357798,[],CHEMBL959942,Antiproliferative activity against human MiaPaCa2 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2ccccc2C(=O)N1C/C=C\Cn1cc(C#Cc2ccc(Br)cc2)c(=O)[nH]c1=O,,,CHEMBL1150283,Bioorg. Med. Chem.,2008.0,,CHEMBL521837,,CHEMBL521837,,False,http://www.openphacts.org/units/Nanomolar,766411,>,1,True,>,,IC50,nM,,100000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,100.0
,2357799,[],CHEMBL959942,Antiproliferative activity against human MiaPaCa2 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2ccccc2C(=O)N1C/C=C\Cn1cc(C#CCCc2ccccc2)c(=O)[nH]c1=O,,,CHEMBL1150283,Bioorg. Med. Chem.,2008.0,,CHEMBL494977,,CHEMBL494977,,False,http://www.openphacts.org/units/Nanomolar,766319,>,1,True,>,,IC50,nM,,100000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,100.0
,2357800,[],CHEMBL959942,Antiproliferative activity against human MiaPaCa2 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCC#Cc1cn(C/C=C\CN2C(=O)c3ccccc3C2=O)c(=O)[nH]c1=O,,,CHEMBL1150283,Bioorg. Med. Chem.,2008.0,,CHEMBL523213,,CHEMBL523213,4.17,False,http://www.openphacts.org/units/Nanomolar,766318,=,1,True,=,,IC50,nM,,68000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,68.0
,2388205,[],CHEMBL1001108,Cytotoxicity against human MIAPaCa2 cells after 48 hrs by alamar blue assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,,,CHEMBL1140891,Bioorg. Med. Chem.,2009.0,,CHEMBL107,COLCHICINE,CHEMBL107,7.6,False,http://www.openphacts.org/units/Nanomolar,728795,=,1,True,=,,IC50,nM,,25.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,nM,UO_0000065,,25.0
,2388206,[],CHEMBL1001108,Cytotoxicity against human MIAPaCa2 cells after 48 hrs by alamar blue assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,,,CHEMBL1140891,Bioorg. Med. Chem.,2009.0,,CHEMBL90555,VINCRISTINE,CHEMBL90555,7.82,False,http://www.openphacts.org/units/Nanomolar,728796,=,1,True,=,,IC50,nM,,15.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,nM,UO_0000065,,15.0
,2388207,[],CHEMBL1001108,Cytotoxicity against human MIAPaCa2 cells after 48 hrs by alamar blue assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,,,CHEMBL1140891,Bioorg. Med. Chem.,2009.0,,CHEMBL67,COMBRETASTATIN A4,CHEMBL67,8.1,False,http://www.openphacts.org/units/Nanomolar,728874,=,1,True,=,,IC50,nM,,8.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,nM,UO_0000065,,8.0
,2388208,[],CHEMBL1001108,Cytotoxicity against human MIAPaCa2 cells after 48 hrs by alamar blue assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(/C=C\c2ccc(OC)c(N)c2)cc(OC)c1.Cl,,,CHEMBL1140891,Bioorg. Med. Chem.,2009.0,,CHEMBL490294,,CHEMBL119934,7.4,False,http://www.openphacts.org/units/Nanomolar,729031,=,1,True,=,,IC50,nM,,40.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,nM,UO_0000065,,40.0
,2388209,[],CHEMBL1001108,Cytotoxicity against human MIAPaCa2 cells after 48 hrs by alamar blue assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(/C=C\c2ccc3[nH]ccc3c2)cc(OC)c1,,,CHEMBL1140891,Bioorg. Med. Chem.,2009.0,,CHEMBL490295,,CHEMBL490295,6.7,False,http://www.openphacts.org/units/Nanomolar,729033,=,1,True,=,,IC50,nM,,200.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,nM,UO_0000065,,200.0
,2388210,[],CHEMBL1001108,Cytotoxicity against human MIAPaCa2 cells after 48 hrs by alamar blue assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(/C=C\c2ccc3cc[nH]c3c2)cc(OC)c1,,,CHEMBL1140891,Bioorg. Med. Chem.,2009.0,,CHEMBL491277,,CHEMBL491277,6.7,False,http://www.openphacts.org/units/Nanomolar,729034,=,1,True,=,,IC50,nM,,200.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,nM,UO_0000065,,200.0
,2388211,[],CHEMBL1001108,Cytotoxicity against human MIAPaCa2 cells after 48 hrs by alamar blue assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(/C=C\c2ccc3[nH]cnc3c2)cc(OC)c1,,,CHEMBL1140891,Bioorg. Med. Chem.,2009.0,,CHEMBL521616,,CHEMBL521616,6.1,False,http://www.openphacts.org/units/Nanomolar,729035,=,1,True,=,,IC50,nM,,800.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,nM,UO_0000065,,800.0
,2388212,[],CHEMBL1001108,Cytotoxicity against human MIAPaCa2 cells after 48 hrs by alamar blue assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(/C=C\c2ccc3c(ccn3C)c2)cc(OC)c1,,,CHEMBL1140891,Bioorg. Med. Chem.,2009.0,,CHEMBL524493,,CHEMBL524493,7.1,False,http://www.openphacts.org/units/Nanomolar,729036,=,1,True,=,,IC50,nM,,80.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,nM,UO_0000065,,80.0
,2388213,[],CHEMBL1001108,Cytotoxicity against human MIAPaCa2 cells after 48 hrs by alamar blue assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(/C=C\c2ccc(OC)c(N)c2)cc(OCCO)c1.Cl,,,CHEMBL1140891,Bioorg. Med. Chem.,2009.0,,CHEMBL502199,,CHEMBL1187420,6.75,False,http://www.openphacts.org/units/Nanomolar,729124,=,1,True,=,,IC50,nM,,180.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,nM,UO_0000065,,180.0
,2388214,[],CHEMBL1001108,Cytotoxicity against human MIAPaCa2 cells after 48 hrs by alamar blue assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(O)cc(/C=C\c2ccc(OC)c(N)c2)c1.Cl,,,CHEMBL1140891,Bioorg. Med. Chem.,2009.0,,CHEMBL454401,,CHEMBL1186214,6.16,False,http://www.openphacts.org/units/Nanomolar,729127,=,1,True,=,,IC50,nM,,700.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,nM,UO_0000065,,700.0
,2402563,[],CHEMBL962529,Growth inhibition of human MIAPaCa2 cells after 72 hrs by MTT method,F,,,BAO_0000190,BAO_0000219,cell-based format,Cl.O=C(Nc1ccc(C2=NCCN2)nc1)c1sc2ccccc2c1Cl,,,CHEMBL1153820,J. Med. Chem.,2009.0,,CHEMBL489641,,CHEMBL1187081,5.8,False,http://www.openphacts.org/units/Nanomolar,783039,=,1,True,=,,IC50,nM,,1600.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,1.6
,2402578,[],CHEMBL962529,Growth inhibition of human MIAPaCa2 cells after 72 hrs by MTT method,F,,,BAO_0000190,BAO_0000219,cell-based format,Cl.O=C(Nc1ccc(C2=NCCN2)cn1)c1sc2ccccc2c1Cl,,,CHEMBL1153820,J. Med. Chem.,2009.0,,CHEMBL500064,,CHEMBL1187352,6.0,False,http://www.openphacts.org/units/Nanomolar,781775,=,1,True,=,,IC50,nM,,1000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,1.0
,2402591,[],CHEMBL962529,Growth inhibition of human MIAPaCa2 cells after 72 hrs by MTT method,F,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cnc2[nH]c(=O)c3sc4ccccc4c3c2c1,,,CHEMBL1153820,J. Med. Chem.,2009.0,,CHEMBL510220,,CHEMBL510220,4.92,False,http://www.openphacts.org/units/Nanomolar,781776,=,1,True,=,,IC50,nM,,12000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,12.0
,2402598,[],CHEMBL962529,Growth inhibition of human MIAPaCa2 cells after 72 hrs by MTT method,F,,,BAO_0000190,BAO_0000219,cell-based format,Cl.O=c1[nH]c2ncc(C3=NCCN3)cc2c2c1sc1ccccc12,,,CHEMBL1153820,J. Med. Chem.,2009.0,,CHEMBL504777,,CHEMBL1187490,6.0,False,http://www.openphacts.org/units/Nanomolar,781777,=,1,True,=,,IC50,nM,,1000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,1.0
,2403885,[],CHEMBL963393,Growth inhibition of human MIAPaCa2 cells after 72 hrs by MTS assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,,,CHEMBL1153825,J. Med. Chem.,2009.0,,CHEMBL259850,,CHEMBL259850,4.54,False,http://www.openphacts.org/units/Nanomolar,782079,=,1,True,=,,IC50,nM,,29000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,29.0
,2418779,[],CHEMBL963393,Growth inhibition of human MIAPaCa2 cells after 72 hrs by MTS assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21,,,CHEMBL1153825,J. Med. Chem.,2009.0,,CHEMBL102714,SB-216763,CHEMBL102714,4.6,False,http://www.openphacts.org/units/Nanomolar,782080,=,1,True,=,,IC50,nM,,25000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,25.0
,2418780,[],CHEMBL963393,Growth inhibition of human MIAPaCa2 cells after 72 hrs by MTS assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c(C3=C(c4cn(C)c5cc(I)c(F)cc45)C(=O)NC3=O)coc12,,,CHEMBL1153825,J. Med. Chem.,2009.0,,CHEMBL523435,,CHEMBL523435,6.22,False,http://www.openphacts.org/units/Nanomolar,782171,=,1,True,=,,IC50,nM,,600.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,0.6
