molecule_chembl_id,canonical_smiles
CHEMBL3927003,O=c1[nH]c(=O)n(-c2cccc(C(F)(F)F)c2)c2c1cnc1ccc(-c3cnc4[nH]ccc4c3)nc12
CHEMBL3645917,CCc1ncnc(-c2ccc(C(=O)N3CCN(CCNS(C)(=O)=O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645817,CCc1ncnc(-c2ccc(C(=O)N3CCN4CCC[C@H]4C3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3648885,CCc1ncnc(-c2ccc(C(=O)N3CCN(CCOCCO)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643261,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCN(C)CC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645919,CCc1ncnc(-c2ccc(C(=O)N3CCn4cnnc4C3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL572679,CCOC(=O)N1CCC(n2ncc3c(N4CCOC[C@H]4C)nc(-c4ccc(NC(=O)NCCF)cc4)nc32)CC1
CHEMBL4532398,C[C@@H]1CN(C(=O)Nc2ccc(-c3nc(N4CCOCC4)c4cnn(CCCCCCC(=O)NO)c4n3)cc2)CCO1
CHEMBL3653607,O=C1OC[C@H](c2ccc(F)c(Cl)c2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1
CHEMBL575989,O=C(Nc1ccc(-c2nc(N3C[C@@H]4C[C@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1
CHEMBL3645791,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CCCCC4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645907,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CC)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645958,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)CO)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645970,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(Cc4cc(C)no4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL1256460,CN1CCN(C(=O)c2ccc(-c3ccc(-n4c(=O)ccc5cnc6ccc(-c7cnc8ccccc8c7)cc6c54)cc3C(F)(F)F)cc2)CC1
CHEMBL3645984,CCc1ncnc(-c2ccc(C(=O)N3CCN(CCOCCO)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645982,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CCCC4O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643214,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3653625,O=C1OC[C@H](c2cccc(F)c2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1
CHEMBL3645871,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCN(CC(C)(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645822,CCc1ncnc(-c2cc(F)c(C(=O)N3CCn4ccnc4C3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643270,CCc1ncnc(-c2ccc(C(=O)N(C)OC)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645878,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCN(CCC#N)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645935,CCNc1ccc(C#Cc2c(CC)ncnc2-c2ccc(C(=O)N3CCN(CCNS(C)(=O)=O)CC3)c(F)c2)cn1
CHEMBL1774365,CCNC(=O)Nc1ccc(-c2nc(N3C[C@@H]4CC[C@H](C3)O4)c3c(n2)[C@](C)(CCO)OC3)cc1
CHEMBL3645870,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCN(CC)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL1097893,O=C(NCCF)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1
CHEMBL551442,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCNCC4)c3n2)cc1
CHEMBL3645776,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CCS(=O)(=O)C4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1
CHEMBL1879463,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21
CHEMBL411735,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)C2C[C@@](O)(C(=O)C(=O)N3CCCCC3C(=O)O[C@H](C(C)C[C@@H]3CC[C@@H](CC(=O)Nc4ccc(CCCC(=O)OC)cc4)C(OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
CHEMBL3645932,CCNc1ccc(C#Cc2c(CC)ncnc2-c2ccc(C(=O)N3CCn4cnnc4C3)c(F)c2)cn1
CHEMBL3645924,CCc1ncnc(-c2ccc(C(=O)N3CCN(CCNS(C)(=O)=O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645838,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)COC4)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL552532,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1)OCCO
CHEMBL565987,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N(C)C)nc4)cc3)nc21
CHEMBL3645816,CCc1ncnc(-c2ccc(C(=O)N3CCN4CCC[C@H]4C3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3653529,CC(C)[C@H]1CN(CCCO)C(=O)N1c1ccn2ncc(-c3ccc(-c4ncc[nH]4)cc3)c2n1
CHEMBL3645981,CCc1ncnc(-c2ccc(C(=O)N3CCN(Cc4nc(C)c(C)o4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645956,CCc1ncnc(-c2ccc(C(=O)N3CCN(Cc4cc(C)no4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645885,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(C(C)O)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1
CHEMBL3410672,C[C@H]1COCCN1c1cc(C2(S(=O)(=O)C3CC3)CC2)nc(-c2ccc(NC(=S)NCCO)cc2)n1
CHEMBL3643276,CCCCN1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2C)CC1
CHEMBL3645959,CCc1ncnc(-c2ccc(C(=O)N3CCN(Cc4nc(C)c(C)o4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645929,CCNc1ccc(C#Cc2c(CC)ncnc2-c2ccc(C(=O)N3CCN(CCCS(C)(=O)=O)CC3)c(F)c2)cn1
CHEMBL3645843,CCc1ncnc(-c2ccc(C(=O)N(C)C3CCOCC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645962,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(C)O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643278,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CCOCC4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1
CHEMBL3688986,CNCc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1
CHEMBL3653584,CCC[C@H]1COC(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1
CHEMBL4065928,CNC1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1
CHEMBL3653644,O=C1OC[C@H](c2cccc(Cl)c2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1
CHEMBL1774363,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@](C)(CCO)OC3)cc1
CHEMBL3653574,O=C1OC[C@H](C2CCCCC2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1
CHEMBL3645861,CCc1ncnc(-c2ccc(C(=O)N3CC[C@@H](N(C)C)C3)c(Cl)c2)c1C#Cc1ccc(NC)nc1
CHEMBL3645930,CCNc1ccc(C#Cc2c(CC)ncnc2-c2ccc(C(=O)N3CCC(N4CCOCC4)CC3)c(F)c2)cn1
CHEMBL3645873,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCC(C(C)(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645933,CCNc1ccc(C#Cc2c(CC)ncnc2-c2ccc(C(=O)N3CCn4c(C)cnc4C3)c(F)c2)cn1
CHEMBL3645936,CCNc1ccc(C#Cc2c(CC)ncnc2-c2ccc(C(=O)N3CCN(C4CCC4)CC3)c(F)c2)cn1
CHEMBL3645968,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CCOCCO)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645980,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)CO)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645815,CCc1ncnc(-c2ccc(C(=O)N3CCN4CCC[C@@H]4C3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3618236,Cc1nc(N)nc(-c2c(Nc3ccc4cccnc4c3)nc3ccccn23)n1
CHEMBL3653630,COc1ccccc1[C@H]1COC(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1
CHEMBL576507,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(NCCN(C)C)cc4)cc3)nc21
CHEMBL3653528,CC(C)[C@H]1CN(CCO)C(=O)N1c1ccn2ncc(-c3ccc(-c4ncc[nH]4)cc3)c2n1
CHEMBL3653609,O=C1OC[C@H](C2CCCC2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1
CHEMBL3645836,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC4(CC3)CNC4)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645920,CCc1ncnc(-c2ccc(C(=O)N3CCn4ccnc4C3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645824,CCc1ncnc(-c2cc(F)c(C(=O)N3CCn4c(C)cnc4C3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643267,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCC(C)CC4)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645778,CCc1ncnc(-c2ccc(C(=O)N3CC[C@@H](N(C)C)C3)c(C)c2)c1C#Cc1ccc(N)nc1
CHEMBL3797933,Nc1nc2cc(-c3nn(CC4CCCC4)c4ncnc(N)c34)ccc2o1
CHEMBL576782,CCOC(=O)N1CCC(n2ncc3c(N4CCOC[C@@H]4C)nc(-c4ccc(NC(=O)NCCF)cc4)nc32)CC1
CHEMBL601689,O=C(Nc1ccncc1)Nc1ccc(-c2nc(C3=CCOCC3)c3sccc3n2)cc1
CHEMBL572500,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3cnn(C4CCN(C(=O)OCC)CC4)c3n2)cc1
CHEMBL3645771,CCc1ncnc(-c2ccc(C(=O)N3CC(O)CO3)c(C)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645792,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CCCC4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1
CHEMBL3688830,CCC1CCCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(OC)c(CO)c3)nc2n1
CHEMBL2335862,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)cc1CO
CHEMBL3645833,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CCNS(C)(=O)=O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL265123,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)C2C[C@@](O)(C(=O)C(=O)N3CCCCC3C(=O)O[C@H](C(C)C[C@@H]3CC[C@@H](CC(=O)Nc4ccc(CCCC(=O)O)cc4)C(OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
CHEMBL576937,CCNC(=O)Nc1ccc(-c2nc(N3CCOC(C)C3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1
CHEMBL3688990,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(CNC4CCOCC4)cc3)nc2n1
CHEMBL575539,O=C(Nc1ccc(-c2nc(N3C[C@@H]4C[C@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1)NC1CC1
CHEMBL3645859,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CCOCC4)CC3)c(Cl)c2)c1C#Cc1ccc(NC)nc1
CHEMBL3645887,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(N4CCOCC4)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1
CHEMBL3688991,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(CNCCO)cc3)nc2n1
CHEMBL3643148,CCc1ncnc(-c2ccc(C(=O)N3CC[C@H](O)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645867,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCN(C)C(=O)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3218578,COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1
CHEMBL589858,CNC(=O)Nc1ccc(-c2nc(C3=CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1
CHEMBL3701054,Cc1nccc(-c2ccc(C(=O)N3CCN(C4CC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3701125,CCc1nccc(-c2ccc(C(=O)N3CCN(CC4CC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3701060,Cc1nccc(-c2ccc(C(=O)N3CCN(C)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3653583,O=C1OC[C@H](c2ccccc2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1
CHEMBL3393593,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3ccc4c(ccn4S(C)(=O)=O)c3n2)cc1
CHEMBL3643066,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)=O)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1
CHEMBL3701132,CCc1nccc(-c2ccc(C(=O)N3CCN(C(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3641024,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)C)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1
CHEMBL3641023,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CC4)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1
CHEMBL3701134,CCc1nccc(-c2ccc(C(=O)N3CCN(CC(=O)N(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3650232,CC(C)[C@H]1COC(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1
CHEMBL3641017,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)(C)C)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643073,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCOCC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3653640,Cc1nc([C@H]2COC(=O)N2c2ccn3ncc(-c4ccc(-c5nc[nH]n5)cc4)c3n2)ccc1F
CHEMBL3643138,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)C(=O)C3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3641020,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)=O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3701133,CCc1nccc(-c2ccc(C(=O)N3CCN(CCOC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643109,CCc1ncnc(-c2ccc(C(=O)N3CCCOCC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3640983,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643074,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CCN(C)CC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643188,CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)C3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3640940,CCc1ncnc(-c2ccc(C(=O)N(C)C)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3641009,CCc1ncnc(-c2ccc(C(=O)N(C)CCOC)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3354566,Cn1c(=O)n(-c2ccc(C3(C#N)CC3)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21
CHEMBL3641019,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3641015,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(F)F)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3640935,Cc1ncnc(-c2ccc(C(=O)N(C)C)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643068,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1
CHEMBL3701130,CCc1nccc(-c2ccc(C(=O)N3CCC(C)(O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3653627,O=C1OC[C@H](c2ccc(Cl)cn2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1
CHEMBL3640997,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(=O)N(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C
CHEMBL3701131,CCc1nccc(-c2ccc(C(=O)N3CCC(O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL4238656,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(C(C)(C)C)nc3n2)cc1CO
CHEMBL3701127,CCc1nccc(-c2ccc(C(=O)N3CCCOCC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643076,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCN(C5CCN(C)CC5)CC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3701082,CCc1nccc(-c2ccc(C(=O)N3CCN(CC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3639999,CCc1nccc(-c2ccc(C(=O)N3CCN(C(C)=O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3640981,CCc1ncnc(-c2ccc(C(=O)N(C)CCO)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3641021,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(F)F)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1
CHEMBL3701078,CCc1nccc(-c2ccc(C(=O)N3CCN(C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643065,CCc1ncnc(-c2ccc(C(=O)N3CCN(S(=O)(=O)CC)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1
CHEMBL3639419,CCc1ncnc(-c2ccc(C(=O)C3CCC(C)(O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3640986,CCc1ncnc(-c2ccc(C(=O)N3CCCCC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL2348865,O=c1[nH]c2ncc(-c3ccc(-c4nc[nH]n4)cc3)nc2n1CCC1CCOCC1
CHEMBL3640982,CCc1ncnc(-c2ccc(C(=O)N(C)CCOC)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643177,CCc1ncnc(-c2ccc(C(=O)N3CC[C@@H](O)C3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL558288,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)NC)CC4)c3n2)cc1
CHEMBL3701124,CCCN1CCN(C(=O)c2ccc(-c3ccnc(CC)c3C#Cc3ccc(N)nc3)cc2F)CC1
CHEMBL3645934,CCNc1ccc(C#Cc2c(CC)ncnc2-c2ccc(C(=O)N3CCC4(CC3)COC4)c(F)c2)cn1
CHEMBL562365,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(C)=O)CC4)c3n2)cc1
CHEMBL3688835,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(O)c3)nc2n1
CHEMBL3645969,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC4(CC3)CC(=O)CO4)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645845,CCc1ncnc(-c2cc(F)c(C(=O)N(C)CCN(C)C)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645888,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C4CCOCC4)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1
CHEMBL3643217,CCCN1CCN(C(=O)c2c(F)cc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2F)CC1
CHEMBL3643218,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CCOC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643215,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL1774364,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3c(n2)[C@](C)(CCO)OC3)cc1
CHEMBL3905146,COc1ncc(-c2ccc3nccc(-c4ccc(CN(C)CCO)cc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F
CHEMBL3645893,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CCC#N)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1
CHEMBL3645837,CCc1ncnc(-c2ccc(C(=O)N3CCn4c(COC)nnc4C3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645831,CCc1ncnc(-c2cc(F)c(C(=O)N3CCn4c(C)cnc4C3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645983,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643216,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645874,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCN(CC(F)F)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3653622,O=C1OC[C@H](c2ccc(F)cc2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1
CHEMBL3645884,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CC(C)(C)O)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1
CHEMBL576143,CNC(=O)Nc1ccc(-c2nc(N3CCOC(C)C3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1
CHEMBL3653592,O=C1OC[C@H](CC2CC2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1
CHEMBL3112720,COc1ncc(-c2ccc3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F
CHEMBL3653596,O=C1OC[C@H](c2cccnc2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1
CHEMBL1097900,O=C(Nc1ccccc1)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1
CHEMBL3650227,CC(C)[C@H]1COC(=O)N1c1ccn2ncc(-c3ccc(-c4ncc[nH]4)cc3)c2n1
CHEMBL3645772,CCc1ncnc(-c2ccc(C(=O)N3CCCO3)c(C)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645854,CCc1ncnc(-c2ccc(C(=O)N3CC[C@H](N(C)C)C3)c(F)c2)c1C#Cc1ccc(NC)nc1
CHEMBL3688831,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccccc3)nc2n1
CHEMBL3645784,CCc1ncnc(-c2ccc(C(=O)N3CCN(S(=O)(=O)CC)CC3)c(C)c2)c1C#Cc1ccc(N)nc1
CHEMBL3643223,CCc1ncnc(-c2cc(F)c(C(=O)N(C)C)c(F)c2)c1C#Cc1ccc(N)nc1
CHEMBL3645839,C#CCN1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2F)CC1
CHEMBL3653641,Cc1cc([C@H]2COC(=O)N2c2ccn3ncc(-c4ccc(-c5nc[nH]n5)c(F)c4)c3n2)ncc1F
CHEMBL3643145,CCc1ncnc(-c2ccc(C(=O)N3CC[S+]([O-])CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3653538,CC(C)[C@H]1CN(CCO)C(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1
CHEMBL590356,O=C(NCCF)Nc1ccc(-c2nc(C3=CCOCC3)c3sccc3n2)cc1
CHEMBL3650230,O=C1OC[C@H](c2ccccc2)N1c1ccn2ncc(-c3ccc(-c4ncc[nH]4)cc3)c2n1
CHEMBL3903725,Nc1ccc(-c2ccc3ncc4c(=O)[nH]c(=O)n(-c5cccc(C(F)(F)F)c5)c4c3n2)cn1
CHEMBL1078983,COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)cc1CO
CHEMBL3645879,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN4CCC[C@H]4C3)c(F)c2)c1C#Cc1ccc(NC)nc1
CHEMBL1097895,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1)NC1CC1
CHEMBL3693523,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCNCC4)nc3n2)cc1CO
CHEMBL3653624,O=C1OC[C@H](c2ccc(C(F)(F)F)cn2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1
CHEMBL3688936,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc4c(c3)C(=O)NC4)nc2n1
CHEMBL3643271,CCc1ncnc(-c2ccc(C(=O)N(C)C3CCS(=O)(=O)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CHEMBL3958025,Nc1ncc(-c2ccc3ncc4c(=O)[nH]c(=O)n(-c5cccc(C(F)(F)F)c5)c4c3n2)cn1
CHEMBL3645785,CCOC(=O)N1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2C)CC1
