activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,5248424,[],CHEMBL1686637,Inhibition of FLT4,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)Nc1ccc(Oc2ncnc(N)c2/C=N/OC)cc1Cl,,,CHEMBL1681715,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '16.33', 'le': '0.33', 'lle': '3.33', 'sei': '4.82'}",CHEMBL1681932,,CHEMBL1681932,5.96,False,http://www.openphacts.org/units/Nanomolar,1332965,=,1,True,=,,IC50,nM,,1100.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,1100.0
,6198154,[],CHEMBL1775245,Inhibition of VEGFR3 assessed as [33P]gamma-ATP incorporation into substrate after 60 mins by gamma counting,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,,,CHEMBL1773059,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1738758,ONVANSERTIB,CHEMBL1738758,,False,http://www.openphacts.org/units/Nanomolar,1422263,>,1,True,>,,IC50,nM,,10000.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,10.0
,6219898,[],CHEMBL1785586,Inhibition of human VEGFR3 using poly[Glu:Tyr] by Hotspot assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,,,CHEMBL1781971,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '14.73', 'le': '0.28', 'lle': '5.72', 'sei': '8.36'}",CHEMBL1784637,,CHEMBL1784637,8.59,False,http://www.openphacts.org/units/Nanomolar,1429601,=,1,True,=,,IC50,nM,,2.6,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,2.6
,6281547,[],CHEMBL1804346,Inhibition of human Flt4,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,,,CHEMBL1800066,J. Med. Chem.,2011.0,"{'bei': '14.34', 'le': '0.28', 'lle': '4.96', 'sei': '6.15'}",CHEMBL1822792,MK-2461,CHEMBL1822792,7.11,False,http://www.openphacts.org/units/Nanomolar,1442459,=,1,True,=,,IC50,nM,,78.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,78.0
,6386449,[],CHEMBL1837859,Inhibition of VEGFR3 juxtamembrane domain-mediated proliferation of mouse BAF3 cells transformed with TEL-Kinase construct,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,,,CHEMBL1833940,J. Med. Chem.,2011.0,"{'bei': '10.14', 'le': '0.20', 'lle': '0.33', 'sei': '5.98'}",CHEMBL1834657,INFIGRATINIB PHOSPHATE,CHEMBL1852688,5.68,False,http://www.openphacts.org/units/Nanomolar,1460724,=,1,True,=,,IC50,nM,,2072.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,2072.0
,7948008,[],CHEMBL1924439,Inhibition of FLT4,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1nc2[nH]c(-c3cccc(CNC(=O)COC)n3)cc2c2c1ncn2C,,,CHEMBL1921674,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '16.98', 'le': '0.31', 'lle': '4.62', 'sei': '5.87'}",CHEMBL1923983,,CHEMBL1923983,6.44,False,http://www.openphacts.org/units/Nanomolar,1563194,=,1,True,=,,IC50,nM,,360.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.36
,7959779,[],CHEMBL1932864,Inhibition of FLT4,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,,,CHEMBL1926590,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1929238,,CHEMBL1929238,,False,http://www.openphacts.org/units/Nanomolar,1566418,>,1,True,>,,IC50,nM,,30000.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,30.0
,7959780,[],CHEMBL1932864,Inhibition of FLT4,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,,,CHEMBL1926590,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '12.45', 'le': '0.23', 'lle': '0.58', 'sei': '8.14'}",CHEMBL103667,DORAMAPIMOD,CHEMBL103667,6.57,False,http://www.openphacts.org/units/Nanomolar,1566420,=,1,True,=,,IC50,nM,,270.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.27
,7984715,[],CHEMBL1936632,Inhibition of VEGFR3,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,,,CHEMBL1933058,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL1933576,,CHEMBL1933576,,False,http://www.openphacts.org/units/Nanomolar,1567399,>,1,True,>,,IC50,nM,,10000.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,10.0
,7984716,[],CHEMBL1936632,Inhibition of VEGFR3,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCNC5=O)n3)c2)CC1,,,CHEMBL1933058,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL1933582,,CHEMBL1933582,,False,http://www.openphacts.org/units/Nanomolar,1567406,>,1,True,>,,IC50,nM,,10000.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,10.0
,7991157,[],CHEMBL1937309,Inhibition of VEGFR3,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCC(COc2ccc3c(Nc4ccc(NC(=O)Nc5cccc(F)c5)cc4)ncnc3c2)CC1,,,CHEMBL1933000,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '16.02', 'le': '0.30', 'lle': '2.14', 'sei': '8.77'}",CHEMBL1934327,,CHEMBL1934327,8.02,False,http://www.openphacts.org/units/Nanomolar,1568341,=,1,True,=,,IC50,nM,,9.6,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,9.6
,8005073,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2ncnc(Nc3cnn(CC(=O)Nc4cccc(F)c4)c3)c2cc1OC,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '17.26', 'le': '0.32', 'lle': '3.93', 'sei': '7.07'}",CHEMBL1940103,,CHEMBL1940103,7.29,False,http://www.openphacts.org/units/Nanomolar,1572165,=,1,True,=,,IC50,nM,,51.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.051
,8005074,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(NC(=O)Cn2cc(Nc3ncnc4cc(OC)c(OC)cc34)cn2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '17.50', 'le': '0.32', 'lle': '4.37', 'sei': '6.76'}",CHEMBL1940104,,CHEMBL1940104,7.6,False,http://www.openphacts.org/units/Nanomolar,1572166,=,1,True,=,,IC50,nM,,25.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.025
,8005075,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2ncnc(Nc3cnn(CC(=O)Nc4ccc(N(C)C)cc4)c3)c2cc1OC,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '15.63', 'le': '0.29', 'lle': '3.71', 'sei': '6.57'}",CHEMBL1940105,,CHEMBL1940105,7.0,False,http://www.openphacts.org/units/Nanomolar,1572167,=,1,True,=,,IC50,nM,,101.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.10099999999999999
,8005076,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2ncnc(Nc3cnn(CC(=O)Nc4ccc(N(C)C)cn4)c3)c2cc1OC,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '14.15', 'le': '0.26', 'lle': '3.65', 'sei': '5.32'}",CHEMBL1940106,,CHEMBL1940106,6.34,False,http://www.openphacts.org/units/Nanomolar,1572168,=,1,True,=,,IC50,nM,,453.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.45299999999999996
,8005077,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2ncnc(Oc3cnn(CC(=O)Nc4ccc(N(C)C)cn4)c3)c2cc1OC,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '16.48', 'le': '0.31', 'lle': '4.67', 'sei': '6.36'}",CHEMBL1940107,,CHEMBL1940107,7.41,False,http://www.openphacts.org/units/Nanomolar,1572169,=,1,True,=,,IC50,nM,,39.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.039
,8005078,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(NC(=O)Cn2cc(Oc3ncnc4cc(OC)c(OC)cc34)cn2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '21.58', 'le': '0.40', 'lle': '6.12', 'sei': '8.57'}",CHEMBL1940108,,CHEMBL1940108,9.4,False,http://www.openphacts.org/units/Nanomolar,1572170,=,1,True,=,,IC50,nM,,0.4,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.0004
,8005079,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COCCOc1cc2ncnc(Oc3cnn(CC(=O)Nc4cccc(OC)c4)c3)c2cc1OC,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '20.23', 'le': '0.38', 'lle': '6.40', 'sei': '8.16'}",CHEMBL1940109,,CHEMBL1940109,9.7,False,http://www.openphacts.org/units/Nanomolar,1572171,=,1,True,=,,IC50,nM,,0.2,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.0002
,8005080,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COCCOc1cc2c(Oc3cnn(CC(=O)Nc4cccc(OC)c4)c3)ncnc2cc1OC,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL1940110,,CHEMBL1940110,,False,http://www.openphacts.org/units/Nanomolar,1572172,<,1,True,<,,IC50,nM,,5.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.005
,8005081,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(NC(=O)Cn2cc(Oc3ncnc4cc(OC)c(OCCN5CCCCC5)cc34)cn2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '14.10', 'le': '0.26', 'lle': '3.37', 'sei': '6.65'}",CHEMBL1940111,,CHEMBL1940111,7.51,False,http://www.openphacts.org/units/Nanomolar,1572173,=,1,True,=,,IC50,nM,,31.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.031
,8005082,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(NC(=O)Cn2cc(Oc3ncnc4cc(OCCN5CCCC5)c(OC)cc34)cn2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '15.73', 'le': '0.29', 'lle': '4.40', 'sei': '7.23'}",CHEMBL1940112,,CHEMBL1940112,8.15,False,http://www.openphacts.org/units/Nanomolar,1572174,=,1,True,=,,IC50,nM,,7.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.006999999999999999
,8005083,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(NC(=O)Cn2cc(Oc3ncnc4cc(OC)cc(OC)c34)cn2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '17.28', 'le': '0.32', 'lle': '4.24', 'sei': '6.86'}",CHEMBL1940113,,CHEMBL1940113,7.52,False,http://www.openphacts.org/units/Nanomolar,1572175,=,1,True,=,,IC50,nM,,30.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.03
,8005084,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(NC(=O)Cn2cc(Oc3ccnc4cc(OC)c(C#N)cc34)cn2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '15.25', 'le': '0.28', 'lle': '2.80', 'sei': '5.89'}",CHEMBL1940114,,CHEMBL1940114,6.55,False,http://www.openphacts.org/units/Nanomolar,1572176,=,1,True,=,,IC50,nM,,282.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.282
,8005085,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(NC(=O)Cn2cc(Oc3ccnc4cc(OC)c(OC)cc34)cn2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '16.67', 'le': '0.31', 'lle': '3.35', 'sei': '7.49'}",CHEMBL1940115,,CHEMBL1940115,7.24,False,http://www.openphacts.org/units/Nanomolar,1572177,=,1,True,=,,IC50,nM,,57.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.057
,8005086,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1cc(NC(=O)Cn2cc(Oc3ncnc4cc(OC)c(OC)cc34)cn2)cn1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '17.61', 'le': '0.33', 'lle': '4.97', 'sei': '6.31'}",CHEMBL1940116,,CHEMBL1940116,7.46,False,http://www.openphacts.org/units/Nanomolar,1572178,=,1,True,=,,IC50,nM,,35.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.035
,8005087,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1cc(NC(=O)Cc2cc(Oc3ccnc4cc(OC)c(OC)cc34)n[nH]2)cn1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL1940117,,CHEMBL1940117,,False,http://www.openphacts.org/units/Nanomolar,1572179,>,1,True,>,,IC50,nM,,10000.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,10.0
,8005088,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2ncnc(Oc3ccc(CC(=O)Nc4ccc(N(C)C)cn4)cc3)c2cc1OC,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '16.66', 'le': '0.31', 'lle': '3.58', 'sei': '7.76'}",CHEMBL1940118,,CHEMBL1940118,7.66,False,http://www.openphacts.org/units/Nanomolar,1572180,=,1,True,=,,IC50,nM,,22.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.022000000000000002
,8005089,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '18.18', 'le': '0.34', 'lle': '3.47', 'sei': '8.82'}",CHEMBL1940259,,CHEMBL1940259,8.1,False,http://www.openphacts.org/units/Nanomolar,1572339,=,1,True,=,,IC50,nM,,8.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.008
,8005090,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(NC(=O)Cc2ccc(Nc3ncnc4cc(OC)c(OC)cc34)cc2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '15.20', 'le': '0.28', 'lle': '2.18', 'sei': '7.14'}",CHEMBL1940260,,CHEMBL1940260,6.76,False,http://www.openphacts.org/units/Nanomolar,1572340,=,1,True,=,,IC50,nM,,175.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.175
,8005091,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(NC(=O)Cc2cccc(Oc3ncnc4cc(OC)c(OC)cc34)c2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '13.46', 'le': '0.25', 'lle': '1.37', 'sei': '6.53'}",CHEMBL1940261,,CHEMBL1940261,6.0,False,http://www.openphacts.org/units/Nanomolar,1572341,=,1,True,=,,IC50,nM,,1009.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,1.0090000000000001
,8005092,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(NC(=O)NCc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '14.66', 'le': '0.27', 'lle': '1.98', 'sei': '6.50'}",CHEMBL1940262,,CHEMBL1940262,6.75,False,http://www.openphacts.org/units/Nanomolar,1572342,=,1,True,=,,IC50,nM,,177.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.177
,8005093,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(S(=O)(=O)NCc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL1940263,,CHEMBL1940263,,False,http://www.openphacts.org/units/Nanomolar,1572343,>,1,True,>,,IC50,nM,,10000.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,10.0
,8005094,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(C(=O)NCc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '11.70', 'le': '0.22', 'lle': '0.83', 'sei': '5.68'}",CHEMBL1940264,,CHEMBL1940264,5.21,False,http://www.openphacts.org/units/Nanomolar,1572344,=,1,True,=,,IC50,nM,,6144.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,6.144
,8005095,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(CNC(=O)c2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '12.38', 'le': '0.23', 'lle': '1.13', 'sei': '6.01'}",CHEMBL1940265,,CHEMBL1940265,5.51,False,http://www.openphacts.org/units/Nanomolar,1572345,=,1,True,=,,IC50,nM,,3063.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,3.063
,8005096,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(CC(=O)Nc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '14.99', 'le': '0.28', 'lle': '2.05', 'sei': '7.28'}",CHEMBL1940266,,CHEMBL1940266,6.68,False,http://www.openphacts.org/units/Nanomolar,1572346,=,1,True,=,,IC50,nM,,209.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.209
,8005097,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(COc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)c1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '16.47', 'le': '0.30', 'lle': '1.86', 'sei': '9.58'}",CHEMBL1940267,,CHEMBL1940267,6.89,False,http://www.openphacts.org/units/Nanomolar,1572347,=,1,True,=,,IC50,nM,,128.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.128
,8005098,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCc1cc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)n[nH]1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL1940268,,CHEMBL1940268,,False,http://www.openphacts.org/units/Nanomolar,1572348,<,1,True,<,,IC50,nM,,5.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.005
,8005099,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1ccc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)n1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '15.61', 'le': '0.29', 'lle': '2.92', 'sei': '6.74'}",CHEMBL1940269,,CHEMBL1940269,6.76,False,http://www.openphacts.org/units/Nanomolar,1572349,=,1,True,=,,IC50,nM,,172.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.172
,8005100,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2ncnc(Oc3ccc(CC(=O)Nc4cn[nH]c4)cc3)c2cc1OC,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL1940270,,CHEMBL1940270,,False,http://www.openphacts.org/units/Nanomolar,1572350,>,1,True,>,,IC50,nM,,10000.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,10.0
,8005101,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2ncnc(Oc3ccc(CC(=O)Nc4cnn(C)c4)cc3)c2cc1OC,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '14.72', 'le': '0.27', 'lle': '2.83', 'sei': '6.15'}",CHEMBL1940271,,CHEMBL1940271,6.18,False,http://www.openphacts.org/units/Nanomolar,1572351,=,1,True,=,,IC50,nM,,667.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.667
,8005102,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1cc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)cn1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '17.39', 'le': '0.32', 'lle': '3.70', 'sei': '7.51'}",CHEMBL1940272,,CHEMBL1940272,7.54,False,http://www.openphacts.org/units/Nanomolar,1572352,=,1,True,=,,IC50,nM,,29.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.028999999999999998
,8005103,[],CHEMBL1942930,Inhibition of VEGFR3 phosphorylation by cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2)cn1,,,CHEMBL1938371,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '18.31', 'le': '0.34', 'lle': '3.48', 'sei': '9.05'}",CHEMBL1940273,,CHEMBL1940273,7.92,False,http://www.openphacts.org/units/Nanomolar,1572353,=,1,True,=,,IC50,nM,,12.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.012
